GainOrLossGrp_1_SecuritiesAmt,GrossAmountSalesAssetsGrp_1_SecuritiesAmt,IncmFromInvestBondProceedsGrp_1_TotalRevenueColumnAmt,InvestmentIncomeGrp_1_TotalRevenueColumnAmt,LessCostOthBasisSalesExpnssGrp_1_SecuritiesAmt,MiscellaneousRevenueGrp_1_TotalRevenueColumnAmt,NetGainOrLossInvestmentsGrp_1_TotalRevenueColumnAmt,NetIncmFromFundraisingEvtGrp_1_TotalRevenueColumnAmt,NetIncomeFromGamingGrp_1_TotalRevenueColumnAmt,NetRentalIncomeOrLossGrp_1_TotalRevenueColumnAmt,OtherRevenueMiscGrp_1_Desc,OtherRevenueMiscGrp_1_TotalRevenueColumnAmt,OtherRevenueMiscGrp_2_Desc,OtherRevenueMiscGrp_2_TotalRevenueColumnAmt,OtherRevenueMiscGrp_3_Desc,OtherRevenueMiscGrp_3_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_1_Desc,ProgramServiceRevenueGrp_1_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_2_Desc,ProgramServiceRevenueGrp_2_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_3_Desc,ProgramServiceRevenueGrp_3_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_4_Desc,ProgramServiceRevenueGrp_4_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_5_Desc,ProgramServiceRevenueGrp_5_TotalRevenueColumnAmt,RentalIncomeOrLossGrp_1_PersonalAmt,RentalIncomeOrLossGrp_1_RealAmt,RoyaltiesRevenueGrp_1_TotalRevenueColumnAmt,business_name,cost_of_goods_sold,ein,fundraising_amt,fundraising_direct_expenses,fundraising_gross_income,government_grants,gross_sales_of_inventory,membership_dues,non_cash_contributions,other_contributions,other_revenue_total,tax_period_begin,tax_period_end,total_contributions,total_program_service_revenue,total_revenue
58180,636966,0,101926,578786,0,58180,-8908,0,0,0,0,0,0,0,0,MUSIC SCHOOL,1784254,ORCHESTRA CONCERTS,1223708,0,0,0,0,0,0,0,0,0,RHODE ISLAND PHILHARMONIC ORCHESTRA &,,050267451,239782,141175,132267,76140,,,197035,1554063,,2017-07-01,2018-06-30,1869985,3007962,5029145
198841,1398229,0,109705,1199388,0,198841,-21498,0,0,0,0,0,0,0,0,MUSIC SCHOOL,1742569,ORCHESTRA CONCERTS,1187510,0,0,0,0,0,0,0,0,0,RHODE ISLAND PHILHARMONIC ORCHESTRA &,,050267451,232983,156488,134990,108062,,,100563,1380003,,2016-07-01,2017-06-30,1721048,2930079,4938175
74824,869064,0,106866,794240,0,74824,-87900,0,0,0,0,0,0,0,0,MUSIC SCHOOL,1663218,ORCHESTRA CONCERTS,1207282,0,0,0,0,0,0,0,0,0,RHODE ISLAND PHILHARMONIC ORCHESTRA &,,050267451,252502,181710,93810,110954,,,183513,4298155,,2015-07-01,2016-06-30,4661611,2870500,7625901
165910,202394,0,104442,36484,0,165910,-139681,0,0,0,0,0,0,0,0,MUSIC SCHOOL,1449023,ORCHESTRA CONCERTS,1271690,0,0,0,0,0,0,0,0,0,RHODE ISLAND PHILHARMONIC ORCHESTRA & MUSIC SCHOOL,,050267451,379189,217681,78000,112902,,,,1923863,,2014-07-01,2015-06-30,2415954,2720713,5267338
160181,451725,0,101466,291544,0,160181,-23545,0,0,0,0,0,0,0,0,MUSIC SCHOOL,1475345,ORCHESTRA CONCERTS,1030352,0,0,0,0,0,0,0,0,0,,,050267451,439891,395961,372416,112877,,,,2789839,,2013-07-01,2014-06-30,3342607,2505697,6086406
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,050267451,,,,,,,,,,,,,,
-218135,3131559,0,549534,3349694,0,-218135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PBS Foundation,0,201476451,217714,0,0,839876,0,,809930,13273470,0,2022-07-01,2023-06-30,17384316,0,17715715
1940229,2726635,0,357832,786406,0,1940229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PBS Foundation,0,201476451,216142,0,0,374972,0,,408269,13895699,0,2021-07-01,2022-06-30,15488318,0,17786379
482414,1755897,0,268341,1273483,0,482414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PBS Foundation,0,201476451,191939,0,0,105018,0,,1045560,23034882,0,2020-07-01,2021-06-30,26388935,0,27139690
-267647,1930401,0,299922,2198048,0,-267647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PBS Foundation,0,201476451,123856,0,0,111945,0,,953099,10517189,0,2019-07-01,2020-06-30,10709523,0,10741798
130778,471252,0,291021,340474,0,130778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PBS Foundation,0,201476451,110683,0,0,,0,,103266,9646137,0,2018-07-01,2019-06-30,9758268,0,10180067
1188298,3024207,0,205906,1835909,0,1188298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PBS Foundation,0,201476451,111069,0,0,7446,0,,1305010,6860519,0,2017-07-01,2018-06-30,7887565,0,9281769
9,117692,0,295248,117683,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PBS Foundation,0,201476451,106045,0,0,42554,0,,117683,3241530,0,2016-07-01,2017-06-30,4086622,0,4381879
-521,93679,0,136952,94200,0,-521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PBS Foundation,,201476451,271794,,,74746,,,370787,5133320,0,2015-07-01,2016-06-30,5729037,0,5865468
-2014,59013,0,7995,61027,0,-2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PBS Foundation,,201476451,349136,,,43409,,,61027,8922561,0,2014-07-01,2015-06-30,10303436,0,10309417
0,1077186,0,383,1077186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,201476451,418913,,,,,,1077186,3854440,,2013-07-01,2014-06-30,5305666,,5306049
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,201476451,,,,,,,,,,,,,,
0,0,0,641,0,0,0,112050,0,0,MISCELLANEOUS INCOME,17309,0,0,0,0,PROGRAM RELATED SALES,54224,0,0,0,0,0,0,0,0,0,0,0,FRIENDS OF LOUISIANA PUBLIC,,720794108,221121,305988,418038,,,2520716,,173164,17309,2022-07-01,2023-06-30,2693880,54224,2878104
0,0,0,1000,0,0,0,385599,0,0,0,0,0,0,0,0,Fees & Contracts Gov Agencies,62255,0,0,0,0,0,0,0,0,0,0,0,FRIENDS OF LOUISIANA PUBLIC,,720794108,309120,154754,540353,,,3092396,48075,138703,0,2021-07-01,2022-06-30,3231099,62255,3679953
0,0,0,5932,0,0,0,-28676,0,0,0,0,0,0,0,0,Fees & Contracts Gov Agencies,65000,0,0,0,0,0,0,0,0,0,0,0,FRIENDS OF LOUISIANA PUBLIC,,720794108,265540,124275,95599,,,2583071,,89475,0,2020-07-01,2021-06-30,2672546,65000,2714802
0,0,0,1715,0,0,0,182060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRIENDS OF LOUISIANA PUBLIC,,720794108,295467,135566,317626,,,1986545,,208096,0,2019-07-01,2020-06-30,2194641,0,2378416
0,0,0,1691,0,0,0,286246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRIENDS OF LOUISIANA PUBLIC,,720794108,198553,127568,413814,,,2015611,,100964,0,2015-07-01,2016-06-30,2116575,0,2404512
0,0,0,568,0,0,0,184178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRIENDS OF LOUISIANA PUBLIC,,720794108,108087,150629,334807,,,2029932,,377059,0,2014-07-01,2015-06-30,2406991,0,2591737
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DESTINY DRIVEN INCORPORATED,,811395416,0,,,285625,,0,645900,1012512,0,2022-01-01,2022-12-31,1298137,0,1298137
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DESTINY DRIVEN INCORPORATED,,811395416,0,,,,,,,,0,2021-01-01,2021-12-31,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Destiny Driven Incorporated,,811395416,0,,,6500,,,216346,250596,0,2020-01-01,2020-12-31,257096,0,257096
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Destiny Driven Incorporated,,811395416,0,,,10600,,,276346,296303,0,2019-01-01,2019-12-31,306903,0,306903
0,0,0,458588,0,0,0,0,0,0,0,0,0,0,0,0,CONCERT TICKET,726533,TUITION AND FEES,38037,PROGRAM ADVERTISING,21271,0,0,0,0,0,0,0,LUBBOCK SYMPHONY ORCHESTRA INC,0,756001993,0,,,,145,,,1010064,,2023-07-01,2024-06-30,1010064,785841,2254638
-4653,0,0,154734,4653,0,-4653,0,0,0,0,0,0,0,0,0,CONCERT TICKETS,531661,TUITION AND FEES,47086,PROGRAM ADVERTISING,26578,0,0,0,0,0,0,0,LUBBOCK SYMPHONY ORCHESTRA INC,0,756001993,0,,,89000,12509,,,806903,,2022-07-01,2023-06-30,895903,605325,1663818
56720,56720,0,262113,0,0,56720,128229,0,0,0,0,0,0,0,0,CONCERT TICKETS,632845,PROGRAM ADVERTISING,14787,0,0,0,0,0,0,0,0,0,LUBBOCK SYMPHONY ORCHESTRA INC,0,756001993,0,135036,263265,214651,17800,,24882,988233,,2021-07-01,2022-06-30,1202884,647632,2315378
25490,25490,0,148764,0,0,25149,0,0,0,0,0,0,0,0,0,CONCERT TICKETS,327525,PROGRAM ADVERTISING,18373,0,0,0,0,0,0,0,0,0,LUBBOCK SYMPHONY ORCHESTRA INC,,756001993,0,,,89000,,,,611146,,2020-07-01,2021-06-30,700146,345898,1219957
105872,105872,0,152691,0,0,106767,0,0,0,0,0,0,0,0,0,CONCERT TICKETS,353393,PROGRAM ADVERTISING,42575,0,0,0,0,0,0,0,0,0,LUBBOCK SYMPHONY ORCHESTRA INC,0,756001993,0,,,109862,14440,,25128,928841,,2019-07-01,2020-06-30,1038703,395968,1708569
26674,26674,0,175030,0,0,26091,-85503,0,0,0,0,0,0,0,0,CONCERT TICKETS,337629,PROGRAM ADVERTISING,61153,CONTRACTED INCOME,1500,0,0,0,0,0,0,0,LUBBOCK SYMPHONY ORCHESTRA INC,0,756001993,137551,138334,52831,15000,14683,,,621264,,2018-07-01,2019-06-30,773815,400282,1304398
57418,57418,0,167725,0,0,57418,0,0,0,0,0,0,0,0,0,CONCERT TICKETS,367265,PROGRAM ADVERTISING,52340,0,0,0,0,0,0,0,0,0,LUBBOCK SYMPHONY ORCHESTRA INC,0,756001993,0,,,14000,13115,,,605783,,2017-07-01,2018-06-30,619783,419605,1277646
27114,27114,0,97443,0,0,27114,0,0,0,0,0,0,0,0,0,CONCERT TICKETS,334815,PROGRAM ADVERTISING,71730,CONTRACTED INCOME,9448,0,0,0,0,0,0,0,LUBBOCK SYMPHONY ORCHESTRA INC,0,756001993,0,,,17000,13400,,,535365,,2016-07-01,2017-06-30,552365,415993,1106315
6520,6520,0,137405,0,0,6520,0,0,0,0,0,0,0,0,0,CONCERT TICKETS,461863,PROGRAM ADVERTISING,79180,CONTRACTED INCOME,55345,0,0,0,0,0,0,0,LUBBOCK SYMPHONY ORCHESTRA INC,0,756001993,0,,,20500,17512,,,589456,,2015-07-01,2016-06-30,609956,596388,1367781
122844,122844,0,54015,0,0,122844,0,0,0,0,0,0,0,0,0,CONCERT TICKETS,495450,PROGRAM ADVERTISING,70277,0,0,0,0,0,0,0,0,0,LUBBOCK SYMPHONY ORCHESTRA INC,320,756001993,0,,,15500,17120,,4809,854969,,2014-07-01,2015-06-30,870469,565727,1629855
122698,122698,0,47239,0,0,122698,0,0,0,0,0,0,0,0,0,CONCERT TICKETS,592448,PROGRAM ADVERTISING,74232,0,0,0,0,0,0,0,0,0,,610,756001993,0,,,12500,19000,,,721535,,2013-07-01,2014-06-30,734035,666680,1589042
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,756001993,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Admissions,503163,0,0,0,0,0,0,0,0,0,0,0,Museum of Dinosaurs and Ancient Cultures,1719,273564062,0,,,20050,2297,,143,743,,2023-01-01,2023-12-31,20793,503163,524534
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Admissions,523456,0,0,0,0,0,0,0,0,0,0,0,Museum of Dinosaurs and Ancient Cultures,,273564062,0,,,13333,,,,,,2022-01-01,2022-12-31,13333,523456,536789
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Admissions,472098,0,0,0,0,0,0,0,0,0,0,0,Museum of Dinosaurs and Ancient Cultures,,273564062,0,,,4381,,,,628,,2021-01-01,2021-12-31,5009,472098,477107
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Admissions,186683,0,0,0,0,0,0,0,0,0,0,0,Museum of Dinosaurs and Ancient Cultures,27973,273564062,0,,,15055,30006,,,534,,2020-01-01,2020-12-31,15589,186683,204305
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Admissions,215677,Field Trips,1960,0,0,0,0,0,0,0,0,0,Museum of Dinosaurs and Ancient Cultures,,273564062,0,,,6935,,,,654,,2019-01-01,2019-12-31,7589,217637,225226
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Admissions,247446,Field Trips,554,0,0,0,0,0,0,0,0,0,Museum of Dinosaurs and Ancient Cultures,,273564062,0,,,,,,,125,,2018-01-01,2018-12-31,125,248000,248125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Admissions,126281,Field Trips,711,0,0,0,0,0,0,0,0,0,Museum of Dinosaurs and Ancient Cultures,,273564062,0,,,,,,,428,,2017-01-01,2017-12-31,428,126992,127420
-111054,2248320,0,208674,2359374,0,-111054,0,0,0,0,0,0,0,0,0,TICKET SALES SHOW REVENUE,6583321,CONCESSION INCOME,1417061,THEATER RENTAL,801264,0,0,0,0,0,0,0,PABST THEATER FOUNDATION INC,,450482647,0,,,,,,,,,2023-01-01,2023-12-31,RESTRICTED,8801646,8899266
-250839,2133353,0,100855,2384192,0,-250839,0,0,0,0,0,0,0,0,0,TICKET SALES SHOW REVENUE,5164584,CONCESSION INCOME,1394865,THEATER RENTAL,854280,0,0,0,0,0,0,0,PABST THEATER FOUNDATION INC,,450482647,0,,,737603,,,,,,2022-01-01,2022-12-31,737603,7413729,8001348
0,0,0,30967,0,0,0,0,0,0,0,0,0,0,0,0,TICKET SALES SHOW REVENUE,2108809,CONCESSION INCOME,600912,THEATER RENTAL,849539,0,0,0,0,0,0,0,PABST THEATER FOUNDATION INC,,450482647,0,,,,,,,5031412,,2021-01-01,2021-12-31,5031412,3559260,8621639
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TICKET SALES SHOW REVENUE,2213298,CONCESSION INCOME,265103,THEATER RENTAL,296617,0,0,0,0,0,0,0,PABST THEATER FOUNDATION INC,,450482647,0,,,,,,,,,2020-01-01,2020-12-31,RESTRICTED,2775018,2775018
559018,559018,0,0,0,0,559018,0,0,0,0,0,0,0,0,0,TICKET SALES SHOW REVENUE,6197723,CONCESSION INCOME,1415394,THEATER RENTAL,949880,0,0,0,0,0,0,0,PABST THEATER FOUNDATION INC,,450482647,0,,,,,,,,,2019-01-01,2019-12-31,RESTRICTED,8562997,9122015
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TICKET SALES SHOW REVENUE,5470258,CONCESSION INCOME,1309333,THEATER RENTAL,858116,0,0,0,0,0,0,0,PABST THEATER FOUNDATION INC,,450482647,0,,,,,,,,,2018-01-01,2018-12-31,,7637707,7637707
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TICKET SALES SHOW REVENUE,4759507,CONCESSION INCOME,1132723,THEATER RENTAL,886388,0,0,0,0,0,0,0,PABST THEATER FOUNDATION INC,,450482647,0,,,,,,,,,2017-01-01,2017-12-31,,6778618,6778618
-6029,540756,0,6207,546785,0,35468,0,0,10875,0,0,0,0,0,0,TICKET SALES SHOW REVENUE,5386714,CONCESSION INCOME,1036553,THEATER RENTAL,1106112,MANAGEMENT FEE,575000,0,0,,10875,0,PABST THEATER FOUNDATION INC,,450482647,0,,,,,,,479063,,2016-01-01,2016-12-31,479063,8104379,8635992
9419,45475,0,10200,36056,0,9419,0,0,0,0,0,0,0,0,0,TICKET SALES SHOW REVENUE,3694871,CONCESSION INCOME,454747,THEATER RENTAL,598758,MANAGEMENT FEE,1854300,0,0,0,0,0,PABST THEATER FOUNDATION INC,,450482647,0,,,,,,,,,2015-01-01,2015-12-31,,6602676,6622295
,0,0,0,,0,-1064,0,0,0,0,0,0,0,0,0,TICKET SALES SHOW REVENUE,4379631,CONCESSION INCOME,464089,THEATER RENTAL,579657,MANAGEMENT FEE,1638600,0,0,0,0,0,PABST THEATER FOUNDATION INC,,450482647,0,,,,,,,,,2014-01-01,2014-12-31,,7061977,7060913
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TICKET SALES SHOW REVENUE,3792231,CONCESSION INCOME,379245,THEATER RENTAL,412203,MANAGEMENT FEE,1509000,0,0,0,0,0,,,450482647,0,,,,,,,,,2013-01-01,2013-12-31,,6092679,6092679
0,0,0,7133,0,0,0,0,0,0,0,0,0,0,0,0,Printing and Publishin,932845,Co-op Fees,89230,Education Programs,58208,Other Income,2632,0,0,0,0,0,Highpoint Center for Printmaking,,411977650,8053,,,142605,,,,471735,,2023-01-01,2023-12-31,614340,1082915,1704388
0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,Printing and Publishin,2492753,Co-op Fees,81073,Education Programs,33037,Other Income,10817,0,0,0,0,0,Highpoint Center for Printmaking,,411977650,1799,,,85029,,,,296913,,2022-01-01,2022-12-31,381942,2617680,3000062
0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,PRINTING AND PUBLISHIN,300652,CO-OP FEES,68459,EDUCATION PROGRAMS,13496,OTHER INCOME,7957,0,0,0,0,0,HIGHPOINT CENTER FOR PRINTMAKING,,411977650,8487,,,89994,,,,684504,,2021-01-01,2021-12-31,774498,390564,1165145
0,0,0,2268,0,0,0,0,0,0,0,0,0,0,0,0,PRINTING AND PUBLISHIN,518871,CO-OP FEES,50265,EDUCATION PROGRAMS,13207,OTHER INCOME,1507,0,0,0,0,0,HIGHPOINT CENTER FOR PRINTMAKING,,411977650,706,,,152907,,,,394729,,2020-01-01,2020-12-31,547636,583850,1133754
0,0,0,2129,0,0,0,15630,0,0,0,0,0,0,0,0,PRINTING AND PUBLISHIN,549403,CO-OP FEES,83906,EDUCATION PROGRAMS,43657,OTHER INCOME,4806,0,0,0,0,0,HIGHPOINT CENTER FOR PRINTMAKING,,411977650,32850,30110,45740,102629,,,,263624,,2019-01-01,2019-12-31,399103,681772,1098634
0,0,0,784,0,0,0,0,0,0,0,0,0,0,0,0,PRINTING AND PUBLISHIN,533644,CO-OP FEES,83854,EDUCATION PROGRAMS,41712,0,0,0,0,0,0,0,HIGHPOINT CENTER FOR PRINTMAKING,,411977650,1908,,,73572,,,,757038,,2018-01-01,2018-12-31,830610,659210,1490604
0,0,0,237,0,0,0,0,0,0,MISCELLANEOUS REVENUE,1939,0,0,0,0,PRINTING AND PUBLISHIN,553875,CO-OP FEES,69555,EDUCATION PROGRAMS,30637,0,0,0,0,0,0,0,HIGHPOINT CENTER FOR PRINTMAKING,,411977650,585,,,57625,,,,267905,1939,2017-01-01,2017-12-31,325530,654067,981773
0,0,0,33,0,0,0,0,0,0,MISCELLANEOUS REVENUE,3764,0,0,0,0,PRINTING AND PUBLISHIN,579123,CO-OP FEES,85879,EDUCATION PROGRAMS,40989,0,0,0,0,0,0,0,HIGHPOINT CENTER FOR PRINTMAKING,,411977650,1586,,,76153,,,,428463,3764,2016-01-01,2016-12-31,504616,705991,1214404
0,0,0,13,0,0,0,0,0,0,MISCELLANEOUS REVENUE,3087,0,0,0,0,PRINTING AND PUBLISHIN,532308,CO-OP FEES,64843,EDUCATION PROGRAMS,35280,0,0,0,0,0,0,0,HIGHPOINT CENTER FOR PRINTMAKING,,411977650,14292,,,52403,,,,287334,3087,2015-01-01,2015-12-31,339737,632431,975268
0,0,0,4,0,0,0,-16609,0,0,MISCELLANEOUS REVENUE,165,0,0,0,0,PRINTING AND PUBLISHIN,229091,CO-OP FEES,73469,EDUCATION PROGRAMS,30685,0,0,0,0,0,0,0,HIGHPOINT CENTER FOR PRINTMAKING,,411977650,46042,21709,5100,63511,,,,337920,165,2014-01-01,2014-12-31,447473,333245,764278
0,0,0,4,0,0,0,0,0,0,MISCELLANEOUS REVENUE,3329,0,0,0,0,PRINTING AND PUBLISHIN,267794,CO-OP FEES,51898,EDUCATION PROGRAMS,37941,0,0,0,0,0,0,0,,,411977650,4030,,,75389,,,,209553,3329,2013-01-01,2013-12-31,309942,357633,670908
0,0,0,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOI QUAN CUU LONG MEKONG COMM CTR INC,,770249504,0,,,2306674,,,,75259,0,2022-07-01,2023-06-30,2381933,0,2382519
0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOI QUAN CUU LONG MEKONG COMM CTR INC,,770249504,0,,,1801411,,,,147688,0,2021-07-01,2022-06-30,1949099,0,1949294
0,0,0,4925,0,0,0,0,0,0,ppp forgiveness,179702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOI QUAN CUU LONG MEKONG COMM CTR INC,,770249504,0,,,1487781,,,,146139,179702,2020-07-01,2021-06-30,1633920,0,1818547
0,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOI QUAN CUU LONG MEKONG COMM CTR INC,,770249504,0,,,1458649,,,,25020,0,2019-07-01,2020-06-30,1483669,0,1484299
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOI QUAN CUU LONG MEKONG COMM CTR INC,,770249504,0,,,1412971,,,,17950,0,2018-07-01,2019-06-30,1430921,0,1430921
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOI QUAN CUU LONG MEKONG COMM CTR INC,,770249504,0,,,1151154,,,,,0,2017-07-01,2018-06-30,1151154,0,1151154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOI QUAN CUU LONG- MEKONG COMM CTR INC,,770249504,0,,,1096110,,,,,0,2016-07-01,2017-06-30,1096110,0,1096110
18096,1509311,0,64481,1491215,-12228,18096,0,0,0,MISCELLANEOUS REVENUE,25,0,0,0,0,MOBILE CITIZEN,1841544,0,0,0,0,0,0,0,0,0,0,753332,DENVER AREA EDUCATIONAL,,840943036,0,,,,,,,,-12203,2022-04-01,2023-03-31,0,1841544,2665250
116368,1120966,0,103324,1004598,-11286,116368,0,0,0,K-1 NEPRIS,50765,K-1 SCHOOLRNNER EOP,4762,MISCELLANEOUS REVENUE,25,MOBILE CITIZEN,1063855,0,0,0,0,0,0,0,0,0,0,715116,DENVER AREA EDUCATIONAL,,840943036,0,,,,,,,,44266,2021-04-01,2022-03-31,,1063855,2042929
128120,1871949,0,87781,1743829,0,128120,0,0,0,K-1 ROSE AFFORDABLE HOUSING,292,K-1 GIAP II FUND,-192,K-1 EBS SUPPORT SERVICES,-12994,MOBILE CITIZEN,246898,0,0,0,0,0,0,0,0,0,0,613124,DENVER AREA EDUCATIONAL,,840943036,0,,,,,,,,-12894,2020-04-01,2021-03-31,,246898,1063029
6369,2462645,0,110839,2456276,0,6369,0,0,0,OTHER REVENUE,110,FREE SPEECH MEDIA,-137,K-1 EBS SUPPORT SERVICES,-12060,MOBILE CITIZEN,399859,0,0,0,0,0,0,0,0,0,0,586373,DENVER AREA EDUCATIONAL,,840943036,0,,,,,,,,-12087,2019-04-01,2020-03-31,,399859,1091353
18405,1514324,0,161355,1495919,-72262,18405,0,0,0,OTHER REVENUE,200,K-1 FREE SPEECH MEDIA,-84,K-1 EBS SUPPORT SERVICES,-10060,0,0,0,0,0,0,0,0,0,0,0,0,566413,DENVER AREA EDUCATIONAL,,840943036,0,,,,,,,,-82206,2018-04-01,2019-03-31,,,663967
72695,2466106,0,191637,2393411,-86378,72695,0,0,0,OTHER REVENUE,102,"K-1 FREE SPEECH MEDIA, LLC",-171,K-1 EBS SUPPORT SERVICES,-3929,0,0,0,0,0,0,0,0,0,0,0,0,562494,DENVER AREA EDUCATIONAL,,840943036,0,,,,,,,,-90376,2017-04-01,2018-03-31,,,736450
876012,4258677,0,136746,3382665,-105875,876012,0,0,0,"K-1 FREE SPEECH MEDIA, LLC",-231,K-1 EBS SUPPORT SERVICES,-296,"K-1 PUBLIC TV FINANCING, LLC",-35156,0,0,0,0,0,0,0,0,0,0,0,0,594120,DENVER AREA EDUCATIONAL,,840943036,0,,,,,,,,-141558,2016-04-01,2017-03-31,,,1465320
20663,523129,0,143815,502466,0,20663,0,0,0,K-1 EBS SUPPORT SERVICES,8572,"K-1 FREE SPEECH MEDIA, LLC",-335,"K-1 MOBILE CITIZEN, LLC",-59917,0,0,0,0,0,0,0,0,0,0,0,0,512068,DENVER AREA EDUCATIONAL,,840943036,0,,,,,,,1461,-51680,2015-04-01,2016-03-31,1461,,626327
0,0,0,0,0,0,0,0,0,18249,0,0,0,0,0,0,PROGRAMS AND ADMISSIONS,751,0,0,0,0,0,0,0,0,,18249,0,DUNHAM TAVERN MUSEUM & GARDENS,,346555993,14151,19970,19970,20773,,,,520364,,2022-06-01,2023-05-31,555288,751,574288
0,0,0,1281,0,0,0,0,0,25717,0,0,0,0,0,0,PROGRAMS AND ADMISSIONS,169,0,0,0,0,0,0,0,0,,25717,0,DUNHAM TAVERN MUSEUM,,346555993,17097,16313,16313,20370,,,,26650,,2021-06-01,2022-05-31,64117,169,91284
,,0,97461,,0,244948,0,0,5763,0,0,0,0,0,0,PROGRAMS AND ADMISSIONS,1550,0,0,0,0,0,0,0,0,,5763,0,DUNHAM TAVERN MUSEUM,,346555993,16142,5523,5523,32950,,,47500,302339,,2020-06-01,2021-05-31,351431,1550,701153
0,0,0,20822,0,0,0,0,0,15443,MISC,177,0,0,0,0,PROGRAMS AND ADMISSIONS,6571,0,0,0,0,0,0,0,0,,15443,0,DUNHAM TAVERN MUSEUM,,346555993,11498,10622,10622,20370,,,,216735,177,2019-06-01,2020-05-31,248603,6571,291616
0,0,0,23097,0,0,0,0,0,0,MISC,2510,0,0,0,0,FACILITY RENTAL,17981,LAND RENTAL,3000,PROGRAMS AND ADMISSIONS,2235,0,0,0,0,0,0,0,DUNHAM TAVERN MUSEUM,,346555993,23547,35752,35752,,,,,67221,2510,2018-06-01,2019-05-31,90768,23216,139591
0,0,0,63063,0,0,0,0,0,0,MISC,100,0,0,0,0,PROGRAMS AND ADMISSIONS,8152,0,0,0,0,0,0,0,0,0,0,0,DUNHAM TAVERN MUSEUM,,346555993,12219,28981,28981,,,,,227810,100,2017-06-01,2018-05-31,240029,8152,311344
